Name,ID,Works API URL,Works Count,H-Index,Country Code
Abigail L. Horn,https://openalex.org/A5113886631,https://api.openalex.org/works?filter=author.id:A5113886631,25,8,US
Dong-Hyeon Seo,https://openalex.org/A5010846099,https://api.openalex.org/works?filter=author.id:A5010846099,11,4,KR
Johan A. Elkink,https://openalex.org/A5061794917,https://api.openalex.org/works?filter=author.id:A5061794917,66,12,IE
Salsabil M. Abdalbaki,https://openalex.org/A5049723093,https://api.openalex.org/works?filter=author.id:A5049723093,3,1,EG
Matthew Asher,https://openalex.org/A5112824788,https://api.openalex.org/works?filter=author.id:A5112824788,10,4,GB
Adam Fourney,https://openalex.org/A5071293344,https://api.openalex.org/works?filter=author.id:A5071293344,82,20,US
Eric Horvitz,https://openalex.org/A5043228682,https://api.openalex.org/works?filter=author.id:A5043228682,707,92,US
Alessandro Flammini,https://openalex.org/A5011228873,https://api.openalex.org/works?filter=author.id:A5011228873,258,67,IT
Santo Fortunato,https://openalex.org/A5053938061,https://api.openalex.org/works?filter=author.id:A5053938061,208,58,US
L. Xu,https://openalex.org/A5100342425,https://api.openalex.org/works?filter=author.id:A5100342425,2553,147,CN
Preetha Chatterjee,https://openalex.org/A5049106181,https://api.openalex.org/works?filter=author.id:A5049106181,36,8,US
Ramtin Ehsani,https://openalex.org/A5092418418,https://api.openalex.org/works?filter=author.id:A5092418418,11,2,US
Kayla de la Haye,https://openalex.org/A5029422530,https://api.openalex.org/works?filter=author.id:A5029422530,123,27,US
Caoyifu Zhou,https://openalex.org/A5075608375,https://api.openalex.org/works?filter=author.id:A5075608375,1,0,N/A
Chris Chao Su,https://openalex.org/A5063766667,https://api.openalex.org/works?filter=author.id:A5063766667,25,7,US
Jiayi Huang,https://openalex.org/A5100754509,https://api.openalex.org/works?filter=author.id:A5100754509,312,43,CN
Le He,https://openalex.org/A5057537114,https://api.openalex.org/works?filter=author.id:A5057537114,296,52,CN
Xinwei Zheng,https://openalex.org/A5101829664,https://api.openalex.org/works?filter=author.id:A5101829664,28,9,CN
Andrea Forte,https://openalex.org/A5025211180,https://api.openalex.org/works?filter=author.id:A5025211180,150,32,US
Y. H. Kim,https://openalex.org/A5113221371,https://api.openalex.org/works?filter=author.id:A5113221371,31,7,US
Badr AlKhamissi,https://openalex.org/A5112838150,https://api.openalex.org/works?filter=author.id:A5112838150,35,7,CH
Mai Alkhamissi,https://openalex.org/A5093975982,https://api.openalex.org/works?filter=author.id:A5093975982,2,1,N/A
Mona Diab,https://openalex.org/A5038581447,https://api.openalex.org/works?filter=author.id:A5038581447,316,47,US
Muhammad ElNokrashy,https://openalex.org/A5073249931,https://api.openalex.org/works?filter=author.id:A5073249931,21,3,DE
Jeanine M. Buchanich,https://openalex.org/A5072568295,https://api.openalex.org/works?filter=author.id:A5072568295,129,22,US
Kushagra Tiwari,https://openalex.org/A5019198452,https://api.openalex.org/works?filter=author.id:A5019198452,1,1,IN
Sudhir Kumar,https://openalex.org/A5100680948,https://api.openalex.org/works?filter=author.id:A5100680948,636,78,IN
David A. Lagnado,https://openalex.org/A5017534262,https://api.openalex.org/works?filter=author.id:A5017534262,254,41,GB
Nichola Raihani,https://openalex.org/A5084896543,https://api.openalex.org/works?filter=author.id:A5084896543,168,39,NZ
Trisevgeni Papakonstantinou,https://openalex.org/A5008373524,https://api.openalex.org/works?filter=author.id:A5008373524,14,3,GB
Kaitlyn Zhou,https://openalex.org/A5031278789,https://api.openalex.org/works?filter=author.id:A5031278789,21,8,US
Kate Starbird,https://openalex.org/A5045494255,https://api.openalex.org/works?filter=author.id:A5045494255,113,36,US
T. D. Wilson,https://openalex.org/A5099111335,https://api.openalex.org/works?filter=author.id:A5099111335,666,53,SE
J. G. McLeod,https://openalex.org/A5064023275,https://api.openalex.org/works?filter=author.id:A5064023275,165,56,US
Unchitta Kan,https://openalex.org/A5030115153,https://api.openalex.org/works?filter=author.id:A5030115153,10,2,US
Mattia Samory,https://openalex.org/A5010879920,https://api.openalex.org/works?filter=author.id:A5010879920,57,13,IT
Xi Chen,https://openalex.org/A5100329996,https://api.openalex.org/works?filter=author.id:A5100329996,2106,102,HK
Shira Dvir-Gvirsman,https://openalex.org/A5019453094,https://api.openalex.org/works?filter=author.id:A5019453094,65,22,IL
Marco Tonin,https://openalex.org/A5061868864,https://api.openalex.org/works?filter=author.id:A5061868864,2,0,DE
J. Nathan Matias,https://openalex.org/A5066730320,https://api.openalex.org/works?filter=author.id:A5066730320,63,13,US
Marianne Aubin Le Quéré,https://openalex.org/A5050735872,https://api.openalex.org/works?filter=author.id:A5050735872,15,3,US
Ben Rochford,https://openalex.org/A5035739105,https://api.openalex.org/works?filter=author.id:A5035739105,3,1,US
Munmun De Choudhury,https://openalex.org/A5102962995,https://api.openalex.org/works?filter=author.id:A5102962995,276,60,US
Neha Kumar,https://openalex.org/A5088363723,https://api.openalex.org/works?filter=author.id:A5088363723,173,32,US
Sachin R. Pendse,https://openalex.org/A5086210209,https://api.openalex.org/works?filter=author.id:A5086210209,33,10,US
Ayan-Yue Gupta,https://openalex.org/A5058457102,https://api.openalex.org/works?filter=author.id:A5058457102,22,2,GB
Saumya Tripathi,https://openalex.org/A5070072188,https://api.openalex.org/works?filter=author.id:A5070072188,15,4,US
Andrew Renninger,https://openalex.org/A5012236452,https://api.openalex.org/works?filter=author.id:A5012236452,17,3,GB
Hiroki Nakajima,https://openalex.org/A5045398051,https://api.openalex.org/works?filter=author.id:A5045398051,116,19,JP
Rikuei Kaku,https://openalex.org/A5106987178,https://api.openalex.org/works?filter=author.id:A5106987178,1,0,JP
Shun Kishimoto,https://openalex.org/A5076638374,https://api.openalex.org/works?filter=author.id:A5076638374,120,19,US
Chaoyang Wang,https://openalex.org/A5100669677,https://api.openalex.org/works?filter=author.id:A5100669677,526,66,CN
Meiling Li,https://openalex.org/A5100714698,https://api.openalex.org/works?filter=author.id:A5100714698,152,28,CN
Segun Taofeek Aroyehun,https://openalex.org/A5063612283,https://api.openalex.org/works?filter=author.id:A5063612283,28,7,DE
Márton Rakovics,https://openalex.org/A5036794290,https://api.openalex.org/works?filter=author.id:A5036794290,21,5,HU
A. G. Buckley,https://openalex.org/A5101466578,https://api.openalex.org/works?filter=author.id:A5101466578,1959,146,GB
Philip J. Cozzolino,https://openalex.org/A5088993890,https://api.openalex.org/works?filter=author.id:A5088993890,23,14,US
Isabella Loaiza Saa,https://openalex.org/A5026546328,https://api.openalex.org/works?filter=author.id:A5026546328,5,2,US
Roberto Rigobón,https://openalex.org/A5110770632,https://api.openalex.org/works?filter=author.id:A5110770632,263,56,US
Noshir Contractor,https://openalex.org/A5075283583,https://api.openalex.org/works?filter=author.id:A5075283583,354,48,US
Xizhao Wang,https://openalex.org/A5073006299,https://api.openalex.org/works?filter=author.id:A5073006299,522,59,CN
Han Zhang,https://openalex.org/A5100399276,https://api.openalex.org/works?filter=author.id:A5100399276,3837,172,CN
Haohan Chen,https://openalex.org/A5049483871,https://api.openalex.org/works?filter=author.id:A5049483871,68,13,CN
Xin Wang,https://openalex.org/A5100327957,https://api.openalex.org/works?filter=author.id:A5100327957,892,68,CN
Nicole Schwitter,https://openalex.org/A5086210260,https://api.openalex.org/works?filter=author.id:A5086210260,18,3,DE
JungHwan Yang,https://openalex.org/A5015171883,https://api.openalex.org/works?filter=author.id:A5015171883,61,16,US
V. Vasudevan,https://openalex.org/A5109541170,https://api.openalex.org/works?filter=author.id:A5109541170,26,7,US
Yixin Dai,https://openalex.org/A5043985975,https://api.openalex.org/works?filter=author.id:A5043985975,26,11,CN
Zhuoxin Lu,https://openalex.org/A5077793804,https://api.openalex.org/works?filter=author.id:A5077793804,31,12,CN
Ernesto J. Calvo,https://openalex.org/A5033922950,https://api.openalex.org/works?filter=author.id:A5033922950,214,45,AR
Juan Diego Porras-Alvarado,https://openalex.org/A5007289706,https://api.openalex.org/works?filter=author.id:A5007289706,18,6,US
Rojin Ziaei,https://openalex.org/A5091998606,https://api.openalex.org/works?filter=author.id:A5091998606,7,2,US
Abraham Bernstein,https://openalex.org/A5073592405,https://api.openalex.org/works?filter=author.id:A5073592405,386,53,CH
Cristina Sarasua,https://openalex.org/A5023061106,https://api.openalex.org/works?filter=author.id:A5023061106,49,12,CH
Fynn Bachmann,https://openalex.org/A5048697208,https://api.openalex.org/works?filter=author.id:A5048697208,6,2,DE
Adam J. Berinsky,https://openalex.org/A5054913386,https://api.openalex.org/works?filter=author.id:A5054913386,215,41,US
Dean Eckles,https://openalex.org/A5080265907,https://api.openalex.org/works?filter=author.id:A5080265907,125,34,US
Axel Peytavin,https://openalex.org/A5021905307,https://api.openalex.org/works?filter=author.id:A5021905307,17,3,NL
Isaac Slaughter,https://openalex.org/A5078665583,https://api.openalex.org/works?filter=author.id:A5078665583,6,2,US
Martin Saveski,https://openalex.org/A5082294805,https://api.openalex.org/works?filter=author.id:A5082294805,38,11,US
Shagun Jhaver,https://openalex.org/A5030047353,https://api.openalex.org/works?filter=author.id:A5030047353,42,16,NL
Soham De,https://openalex.org/A5036322364,https://api.openalex.org/works?filter=author.id:A5036322364,92,24,IN
Michiel A. Bakker,https://openalex.org/A5035791917,https://api.openalex.org/works?filter=author.id:A5035791917,52,16,GB
Nanum Jeon,https://openalex.org/A5020846103,https://api.openalex.org/works?filter=author.id:A5020846103,6,2,US
Damian Serwata,https://openalex.org/A5012429628,https://api.openalex.org/works?filter=author.id:A5012429628,3,1,PL
Katarzyna Musiał,https://openalex.org/A5051832847,https://api.openalex.org/works?filter=author.id:A5051832847,153,21,AU
Mateusz Nurek,https://openalex.org/A5001887300,https://api.openalex.org/works?filter=author.id:A5001887300,8,2,PL
Michał Czuba,https://openalex.org/A5014989262,https://api.openalex.org/works?filter=author.id:A5014989262,44,3,PL
Mingshan Jia,https://openalex.org/A5078030567,https://api.openalex.org/works?filter=author.id:A5078030567,13,4,AU
Piotr Bródka,https://openalex.org/A5022573878,https://api.openalex.org/works?filter=author.id:A5022573878,142,25,PL
Radosław Michalski,https://openalex.org/A5089195241,https://api.openalex.org/works?filter=author.id:A5089195241,70,19,PL
Yuxuan Qiu,https://openalex.org/A5044029777,https://api.openalex.org/works?filter=author.id:A5044029777,57,14,CN
Javier Garcia‐Bernardo,https://openalex.org/A5045451254,https://api.openalex.org/works?filter=author.id:A5045451254,83,16,NL
Seoul Lee,https://openalex.org/A5066476974,https://api.openalex.org/works?filter=author.id:A5066476974,115,20,KR
Weiyu Li,https://openalex.org/A5101617772,https://api.openalex.org/works?filter=author.id:A5101617772,90,28,US
Sky CH-Wang,https://openalex.org/A5047948208,https://api.openalex.org/works?filter=author.id:A5047948208,17,3,US
Robin Wooyeong Na,https://openalex.org/A5028627503,https://api.openalex.org/works?filter=author.id:A5028627503,2,1,KR
Blue Lerner,https://openalex.org/A5080505346,https://api.openalex.org/works?filter=author.id:A5080505346,4,2,US
James Alex Bonus,https://openalex.org/A5022229311,https://api.openalex.org/works?filter=author.id:A5022229311,38,12,US
Jason C. Coronel,https://openalex.org/A5035084501,https://api.openalex.org/works?filter=author.id:A5035084501,27,9,US
Rebecca A. Dore,https://openalex.org/A5051838456,https://api.openalex.org/works?filter=author.id:A5051838456,72,19,US
Tom Theile,https://openalex.org/A5033208803,https://api.openalex.org/works?filter=author.id:A5033208803,18,5,DE
Alessia Antelmi,https://openalex.org/A5025069859,https://api.openalex.org/works?filter=author.id:A5025069859,33,8,IT
Lucio La Cava,https://openalex.org/A5026274355,https://api.openalex.org/works?filter=author.id:A5026274355,25,5,IT
Zakir Durumeric,https://openalex.org/A5069939742,https://api.openalex.org/works?filter=author.id:A5069939742,91,27,US
Chenyan Jia,https://openalex.org/A5034362571,https://api.openalex.org/works?filter=author.id:A5034362571,38,9,US
Jeanne L. Tsai,https://openalex.org/A5082558628,https://api.openalex.org/works?filter=author.id:A5082558628,148,45,US
Yphtach Lelkes,https://openalex.org/A5037708423,https://api.openalex.org/works?filter=author.id:A5037708423,179,32,US
Bryan Li,https://openalex.org/A5085287152,https://api.openalex.org/works?filter=author.id:A5085287152,91,18,US
Ravi Shroff,https://openalex.org/A5032620634,https://api.openalex.org/works?filter=author.id:A5032620634,39,13,US
Sam Corbett‐Davies,https://openalex.org/A5026829784,https://api.openalex.org/works?filter=author.id:A5026829784,34,14,IL
Allison Koenecke,https://openalex.org/A5087471530,https://api.openalex.org/works?filter=author.id:A5087471530,40,8,US
Anna Seo Gyeong Choi,https://openalex.org/A5102733770,https://api.openalex.org/works?filter=author.id:A5102733770,6,2,US
Hilke Schellmann,https://openalex.org/A5006651432,https://api.openalex.org/works?filter=author.id:A5006651432,5,3,US
K. Mei,https://openalex.org/A5046575052,https://api.openalex.org/works?filter=author.id:A5046575052,7,5,CN
Mona Sloane,https://openalex.org/A5075302056,https://api.openalex.org/works?filter=author.id:A5075302056,50,9,US
Nicholas LaBerge,https://openalex.org/A5011588754,https://api.openalex.org/works?filter=author.id:A5011588754,19,4,US
Benjamin Q. Huynh,https://openalex.org/A5065476982,https://api.openalex.org/works?filter=author.id:A5065476982,37,14,US
Daniel E. Ho,https://openalex.org/A5058408154,https://api.openalex.org/works?filter=author.id:A5058408154,229,31,US
David H. Rehkopf,https://openalex.org/A5081540617,https://api.openalex.org/works?filter=author.id:A5081540617,276,49,US
Derek Ouyang,https://openalex.org/A5008551833,https://api.openalex.org/works?filter=author.id:A5008551833,32,6,US
Elizabeth T. Chin,https://openalex.org/A5044856388,https://api.openalex.org/works?filter=author.id:A5044856388,52,17,US
Mathew V. Kiang,https://openalex.org/A5060598258,https://api.openalex.org/works?filter=author.id:A5060598258,142,35,US
Monique Landry,https://openalex.org/A5001234406,https://api.openalex.org/works?filter=author.id:A5001234406,45,15,CA
Eaman Jahani,https://openalex.org/A5000868394,https://api.openalex.org/works?filter=author.id:A5000868394,38,10,US
Samuel P. Fraiberger,https://openalex.org/A5075585231,https://api.openalex.org/works?filter=author.id:A5075585231,50,14,US
Michael Lees,https://openalex.org/A5021090586,https://api.openalex.org/works?filter=author.id:A5021090586,227,28,NL
Rodrigo Eduardo LÃ pez Pallo,https://openalex.org/A5041912001,https://api.openalex.org/works?filter=author.id:A5041912001,1,0,N/A
Anjalie Field,https://openalex.org/A5022479813,https://api.openalex.org/works?filter=author.id:A5022479813,139,31,US
Hyunuk Kim,https://openalex.org/A5081689937,https://api.openalex.org/works?filter=author.id:A5081689937,348,51,KR
Seonbin Jo,https://openalex.org/A5093751418,https://api.openalex.org/works?filter=author.id:A5093751418,2,1,KR
Jeong Yong Lee,https://openalex.org/A5100398118,https://api.openalex.org/works?filter=author.id:A5100398118,5571,165,GB
Likun Cao,https://openalex.org/A5081114479,https://api.openalex.org/works?filter=author.id:A5081114479,25,13,CN
Michelle Vaccaro,https://openalex.org/A5057083249,https://api.openalex.org/works?filter=author.id:A5057083249,8,3,US
Thomas W. Malone,https://openalex.org/A5079825006,https://api.openalex.org/works?filter=author.id:A5079825006,245,60,US
Bijin Joseph,https://openalex.org/A5022729086,https://api.openalex.org/works?filter=author.id:A5022729086,5,2,
A. Wan,https://openalex.org/A5108189679,https://api.openalex.org/works?filter=author.id:A5108189679,10,3,US
Zhenguo Chi,https://openalex.org/A5047556152,https://api.openalex.org/works?filter=author.id:A5047556152,663,86,CN
Amit Goldenberg,https://openalex.org/A5025218700,https://api.openalex.org/works?filter=author.id:A5025218700,139,26,US
Federico Zimmerman,https://openalex.org/A5061723972,https://api.openalex.org/works?filter=author.id:A5061723972,1,1,AR
Brooke Perreault,https://openalex.org/A5092145709,https://api.openalex.org/works?filter=author.id:A5092145709,4,1,US
Olivier Bergeron-Boutin,https://openalex.org/A5058723753,https://api.openalex.org/works?filter=author.id:A5058723753,7,3,US
Saumya Bhadani,https://openalex.org/A5089504371,https://api.openalex.org/works?filter=author.id:A5089504371,5,5,US
